event_id,timestamp,employee_id,employee_name,role,store_id,action_type,amount,order_id,customer_ref,payment_method,original_txn_id,discount_pct,note
evt-0003150,2026-06-12T14:55:43,EMP-1003,Fatima Klein,Cashier,6,sale,23.48,ORD-251860,CUST-10011,card,,0.0,
evt-0003290,2026-06-12T14:56:16,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,11.6,ORD-152004,CUST-10003,card,,0.0,
evt-0003350,2026-06-12T14:58:50,EMP-1014,Mei Demir,Shift Supervisor,6,discount,65.64,ORD-673087,CUST-10061,card,,8.4,
evt-0003202,2026-06-12T14:59:10,EMP-1007,Yusuf Voss,Returns Desk,6,sale,11.18,ORD-275641,CUST-10236,cash,,0.0,
evt-0003091,2026-06-12T14:59:41,EMP-1001,Cora Duarte,Cashier,6,sale,70.83,ORD-934789,CUST-10149,card,,0.0,
evt-0003274,2026-06-12T14:59:53,EMP-1009,Ravi Demir,Returns Desk,6,refund,15.18,ORD-445226,CUST-10334,card,evt-0003255,0.0,
evt-0003078,2026-06-12T15:00:00,EMP-1001,Cora Duarte,Cashier,6,sale,12.28,ORD-933795,CUST-10253,card,,0.0,
evt-0003316,2026-06-12T15:02:23,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,99.8,ORD-390289,CUST-10124,card,,0.0,
evt-0003118,2026-06-12T15:02:27,EMP-1003,Fatima Klein,Cashier,6,sale,50.29,ORD-450587,CUST-10020,card,,0.0,
evt-0003235,2026-06-12T15:12:15,EMP-1008,Yusuf Lindqvist,Returns Desk,6,discount,31.45,ORD-451393,CUST-10097,card,,16.6,
evt-0003231,2026-06-12T15:13:08,EMP-1008,Yusuf Lindqvist,Returns Desk,6,refund,16.99,ORD-148975,CUST-10297,card,evt-0003213,0.0,
evt-0003232,2026-06-12T15:13:47,EMP-1008,Yusuf Lindqvist,Returns Desk,6,refund,16.99,ORD-208412,CUST-10297,cash,evt-0003213,0.0,
evt-0003154,2026-06-12T15:15:29,EMP-1003,Fatima Klein,Cashier,6,sale,41.89,ORD-619697,CUST-10264,cash,,0.0,
evt-0003359,2026-06-12T15:16:59,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,38.81,ORD-488629,CUST-10336,card,,0.0,
evt-0003384,2026-06-12T15:17:59,EMP-1019,Kwame Whitfield,Store Manager,6,sale,29.73,ORD-314375,CUST-10074,cash,,0.0,
evt-0003188,2026-06-12T15:21:20,EMP-1004,Kwame Novak,Cashier,6,sale,24.0,ORD-245435,CUST-10313,cash,,0.0,
evt-0003401,2026-06-12T15:25:44,EMP-1020,Ravi Farah,Store Manager,6,refund,56.38,ORD-408735,CUST-10322,card,evt-0003398,0.0,
evt-0003151,2026-06-12T15:28:34,EMP-1003,Fatima Klein,Cashier,6,sale,75.05,ORD-179730,CUST-10327,card,,0.0,
evt-0003279,2026-06-12T15:28:36,EMP-1009,Ravi Demir,Returns Desk,6,refund,14.63,ORD-663813,CUST-10102,card,evt-0003268,0.0,
evt-0003275,2026-06-12T15:29:11,EMP-1009,Ravi Demir,Returns Desk,6,refund,36.48,ORD-784952,CUST-10185,cash,evt-0003247,0.0,
evt-0003176,2026-06-12T15:32:03,EMP-1004,Kwame Novak,Cashier,6,sale,34.03,ORD-434274,CUST-10035,card,,0.0,
evt-0003162,2026-06-12T15:36:21,EMP-1003,Fatima Klein,Cashier,6,refund,39.41,ORD-566706,CUST-10383,cash,evt-0003138,0.0,
evt-0003267,2026-06-12T15:38:54,EMP-1009,Ravi Demir,Returns Desk,6,sale,34.0,ORD-563178,CUST-10180,cash,,0.0,
evt-0003095,2026-06-12T15:39:37,EMP-1001,Cora Duarte,Cashier,6,sale,25.52,ORD-297426,CUST-10035,card,,0.0,
evt-0003206,2026-06-12T15:40:03,EMP-1007,Yusuf Voss,Returns Desk,6,sale,23.2,ORD-927535,CUST-10038,card,,0.0,
evt-0003152,2026-06-12T15:41:21,EMP-1003,Fatima Klein,Cashier,6,sale,22.95,ORD-314293,CUST-10221,wallet,,0.0,
evt-0003204,2026-06-12T15:42:28,EMP-1007,Yusuf Voss,Returns Desk,6,sale,23.23,ORD-745242,CUST-10256,card,,0.0,
evt-0003397,2026-06-12T15:43:19,EMP-1019,Kwame Whitfield,Store Manager,6,manual_override,14.29,ORD-500021,,card,,0.0,price override
evt-0003284,2026-06-12T15:43:47,EMP-1009,Ravi Demir,Returns Desk,6,manual_override,57.93,ORD-586590,,card,,0.0,price override
evt-0003368,2026-06-12T15:45:14,EMP-1016,Lucia Okonkwo,Store Manager,6,refund,53.12,ORD-957723,CUST-10253,card,evt-0003367,0.0,
evt-0003291,2026-06-12T15:45:32,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,7.99,ORD-899265,CUST-10228,card,,0.0,
evt-0003221,2026-06-12T15:45:44,EMP-1008,Yusuf Lindqvist,Returns Desk,6,sale,23.83,ORD-948551,CUST-10154,cash,,0.0,
evt-0003353,2026-06-12T15:46:48,EMP-1014,Mei Demir,Shift Supervisor,6,manual_override,15.32,ORD-237404,,card,,0.0,price override
evt-0003370,2026-06-12T15:47:12,EMP-1016,Lucia Okonkwo,Store Manager,6,discount,30.18,ORD-340962,CUST-10243,card,,12.4,
evt-0003110,2026-06-12T15:50:39,EMP-1001,Cora Duarte,Cashier,6,sale,17.93,ORD-218830,CUST-10212,card,,0.0,
evt-0003349,2026-06-12T15:50:39,EMP-1014,Mei Demir,Shift Supervisor,6,discount,9.87,ORD-656547,CUST-10047,card,,7.2,
evt-0003093,2026-06-12T15:51:01,EMP-1001,Cora Duarte,Cashier,6,sale,93.89,ORD-123941,CUST-10175,card,,0.0,
evt-0003249,2026-06-12T15:51:34,EMP-1009,Ravi Demir,Returns Desk,6,sale,16.94,ORD-204221,CUST-10300,cash,,0.0,
evt-0003225,2026-06-12T15:52:10,EMP-1008,Yusuf Lindqvist,Returns Desk,6,sale,32.24,ORD-844228,CUST-10196,card,,0.0,
evt-0003263,2026-06-12T15:54:54,EMP-1009,Ravi Demir,Returns Desk,6,sale,17.37,ORD-102745,CUST-10167,cash,,0.0,
evt-0003357,2026-06-12T15:55:07,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,36.87,ORD-230636,CUST-10322,card,,0.0,
evt-0003191,2026-06-12T15:57:26,EMP-1004,Kwame Novak,Cashier,6,sale,21.4,ORD-510467,CUST-10326,cash,,0.0,
evt-0003378,2026-06-12T15:57:41,EMP-1017,Idris Adeyemi,Store Manager,6,discount,66.4,ORD-354424,CUST-10264,card,,11.4,
evt-0003199,2026-06-12T15:59:09,EMP-1007,Yusuf Voss,Returns Desk,6,sale,69.15,ORD-610023,CUST-10154,card,,0.0,
evt-0003214,2026-06-12T15:59:15,EMP-1008,Yusuf Lindqvist,Returns Desk,6,sale,57.84,ORD-670605,CUST-10019,cash,,0.0,
evt-0003379,2026-06-12T16:00:37,EMP-1017,Idris Adeyemi,Store Manager,6,discount,37.72,ORD-880438,CUST-10342,card,,10.5,
evt-0003261,2026-06-12T16:00:56,EMP-1009,Ravi Demir,Returns Desk,6,sale,27.52,ORD-658411,CUST-10220,card,,0.0,
evt-0003195,2026-06-12T16:01:43,EMP-1004,Kwame Novak,Cashier,6,manual_override,27.57,ORD-234864,,card,,0.0,price override
evt-0003172,2026-06-12T16:02:42,EMP-1004,Kwame Novak,Cashier,6,sale,70.47,ORD-598965,CUST-10328,cash,,0.0,
evt-0003201,2026-06-12T16:02:50,EMP-1007,Yusuf Voss,Returns Desk,6,sale,20.41,ORD-211950,CUST-10133,card,,0.0,
evt-0003112,2026-06-12T16:08:29,EMP-1001,Cora Duarte,Cashier,6,refund,28.91,ORD-991019,CUST-10034,cash,evt-0003077,0.0,
evt-0003337,2026-06-12T16:10:28,EMP-1014,Mei Demir,Shift Supervisor,6,sale,26.86,ORD-494759,CUST-10019,card,,0.0,
evt-0003329,2026-06-12T16:10:49,EMP-1014,Mei Demir,Shift Supervisor,6,sale,49.63,ORD-920459,CUST-10356,card,,0.0,
evt-0003258,2026-06-12T16:13:05,EMP-1009,Ravi Demir,Returns Desk,6,sale,14.1,ORD-262820,CUST-10269,card,,0.0,
evt-0003390,2026-06-12T16:18:47,EMP-1019,Kwame Whitfield,Store Manager,6,sale,25.96,ORD-119667,CUST-10008,cash,,0.0,
evt-0003103,2026-06-12T16:24:12,EMP-1001,Cora Duarte,Cashier,6,sale,10.45,ORD-267869,CUST-10086,card,,0.0,
evt-0003348,2026-06-12T16:24:40,EMP-1014,Mei Demir,Shift Supervisor,6,void,12.31,ORD-573754,,card,evt-0003332,0.0,
evt-0003341,2026-06-12T16:28:10,EMP-1014,Mei Demir,Shift Supervisor,6,sale,10.33,ORD-447715,CUST-10070,card,,0.0,
evt-0003080,2026-06-12T16:28:55,EMP-1001,Cora Duarte,Cashier,6,sale,13.06,ORD-370732,CUST-10159,card,,0.0,
evt-0003086,2026-06-12T16:29:25,EMP-1001,Cora Duarte,Cashier,6,sale,28.76,ORD-741137,CUST-10278,card,,0.0,
evt-0003207,2026-06-12T16:30:15,EMP-1007,Yusuf Voss,Returns Desk,6,refund,14.37,ORD-229118,CUST-10227,card,evt-0003197,0.0,
evt-0003187,2026-06-12T16:32:02,EMP-1004,Kwame Novak,Cashier,6,sale,34.59,ORD-313031,CUST-10187,card,,0.0,
evt-0003241,2026-06-12T16:33:24,EMP-1009,Ravi Demir,Returns Desk,6,sale,23.79,ORD-441006,CUST-10081,cash,,0.0,
evt-0003296,2026-06-12T16:36:18,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,25.35,ORD-168758,CUST-10154,card,,0.0,
evt-0003293,2026-06-12T16:36:28,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,15.69,ORD-836409,CUST-10267,cash,,0.0,
evt-0003105,2026-06-12T16:38:22,EMP-1001,Cora Duarte,Cashier,6,sale,12.25,ORD-618640,CUST-10100,cash,,0.0,
evt-0003238,2026-06-12T16:39:06,EMP-1008,Yusuf Lindqvist,Returns Desk,6,discount,6.6,ORD-224976,CUST-10106,card,,7.6,
evt-0003367,2026-06-12T16:40:37,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,53.12,ORD-648509,CUST-10253,card,,0.0,
evt-0003185,2026-06-12T16:41:00,EMP-1004,Kwame Novak,Cashier,6,sale,53.74,ORD-155369,CUST-10393,card,,0.0,
evt-0003360,2026-06-12T16:41:29,EMP-1016,Lucia Okonkwo,Store Manager,6,sale,59.66,ORD-388181,CUST-10138,cash,,0.0,
evt-0003198,2026-06-12T16:41:58,EMP-1007,Yusuf Voss,Returns Desk,6,sale,10.71,ORD-241858,CUST-10217,wallet,,0.0,
evt-0003288,2026-06-12T16:44:00,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,53.58,ORD-744444,CUST-10159,card,,0.0,
evt-0003338,2026-06-12T16:44:26,EMP-1014,Mei Demir,Shift Supervisor,6,sale,36.37,ORD-921915,CUST-10116,card,,0.0,
evt-0003107,2026-06-12T16:46:05,EMP-1001,Cora Duarte,Cashier,6,sale,57.34,ORD-500944,CUST-10056,cash,,0.0,
evt-0003246,2026-06-12T16:49:24,EMP-1009,Ravi Demir,Returns Desk,6,sale,27.27,ORD-195560,CUST-10154,wallet,,0.0,
evt-0003331,2026-06-12T16:52:44,EMP-1014,Mei Demir,Shift Supervisor,6,sale,44.3,ORD-585528,CUST-10245,wallet,,0.0,
evt-0003228,2026-06-12T16:57:59,EMP-1008,Yusuf Lindqvist,Returns Desk,6,refund,30.35,ORD-420976,CUST-10148,card,evt-0003224,0.0,
evt-0003383,2026-06-12T16:58:03,EMP-1019,Kwame Whitfield,Store Manager,6,sale,25.58,ORD-780917,CUST-10324,card,,0.0,
evt-0003269,2026-06-12T16:59:04,EMP-1009,Ravi Demir,Returns Desk,6,sale,27.72,ORD-541354,CUST-10151,card,,0.0,
evt-0003298,2026-06-12T17:04:37,EMP-1010,Yusuf Duarte,Returns Desk,6,refund,26.05,ORD-914439,CUST-10136,card,evt-0003292,0.0,
evt-0003178,2026-06-12T17:05:16,EMP-1004,Kwame Novak,Cashier,6,sale,16.55,ORD-790826,CUST-10235,card,,0.0,
evt-0003257,2026-06-12T17:07:53,EMP-1009,Ravi Demir,Returns Desk,6,sale,32.79,ORD-195238,CUST-10373,card,,0.0,
evt-0003186,2026-06-12T17:11:35,EMP-1004,Kwame Novak,Cashier,6,sale,25.96,ORD-961439,CUST-10380,cash,,0.0,
evt-0003260,2026-06-12T17:14:27,EMP-1009,Ravi Demir,Returns Desk,6,sale,100.33,ORD-583605,CUST-10009,card,,0.0,
evt-0003243,2026-06-12T17:16:45,EMP-1009,Ravi Demir,Returns Desk,6,sale,53.84,ORD-235145,CUST-10065,wallet,,0.0,
evt-0003287,2026-06-12T17:17:26,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,29.0,ORD-747118,CUST-10231,cash,,0.0,
evt-0003239,2026-06-12T17:18:26,EMP-1009,Ravi Demir,Returns Desk,6,sale,13.99,ORD-134860,CUST-10213,card,,0.0,
evt-0003282,2026-06-12T17:20:43,EMP-1009,Ravi Demir,Returns Desk,6,refund,100.33,ORD-553786,CUST-10009,cash,evt-0003260,0.0,
evt-0003085,2026-06-12T17:20:48,EMP-1001,Cora Duarte,Cashier,6,sale,11.91,ORD-598778,CUST-10237,wallet,,0.0,
evt-0003170,2026-06-12T17:23:57,EMP-1004,Kwame Novak,Cashier,6,sale,73.27,ORD-733912,CUST-10267,card,,0.0,
evt-0003277,2026-06-12T17:27:22,EMP-1009,Ravi Demir,Returns Desk,6,refund,40.34,ORD-857893,CUST-10250,card,,0.0,
evt-0003180,2026-06-12T17:27:49,EMP-1004,Kwame Novak,Cashier,6,sale,64.28,ORD-590520,CUST-10106,cash,,0.0,
evt-0003177,2026-06-12T17:28:05,EMP-1004,Kwame Novak,Cashier,6,sale,29.53,ORD-423535,CUST-10344,card,,0.0,
evt-0003208,2026-06-12T17:31:54,EMP-1007,Yusuf Voss,Returns Desk,6,refund,33.47,ORD-589910,CUST-10227,cash,evt-0003203,0.0,
evt-0003174,2026-06-12T17:34:00,EMP-1004,Kwame Novak,Cashier,6,sale,16.87,ORD-973694,CUST-10079,card,,0.0,
evt-0003334,2026-06-12T17:34:19,EMP-1014,Mei Demir,Shift Supervisor,6,sale,52.44,ORD-464516,CUST-10294,card,,0.0,
evt-0003083,2026-06-12T17:36:39,EMP-1001,Cora Duarte,Cashier,6,sale,11.57,ORD-318977,CUST-10157,card,,0.0,
evt-0003240,2026-06-12T17:40:37,EMP-1009,Ravi Demir,Returns Desk,6,sale,26.67,ORD-514033,CUST-10122,card,,0.0,
evt-0003380,2026-06-12T17:41:37,EMP-1019,Kwame Whitfield,Store Manager,6,sale,28.37,ORD-816847,CUST-10214,wallet,,0.0,
evt-0003344,2026-06-12T17:43:00,EMP-1014,Mei Demir,Shift Supervisor,6,sale,45.12,ORD-541232,CUST-10256,card,,0.0,
evt-0003088,2026-06-12T17:48:52,EMP-1001,Cora Duarte,Cashier,6,sale,51.18,ORD-968894,CUST-10088,card,,0.0,
evt-0003391,2026-06-12T17:50:38,EMP-1019,Kwame Whitfield,Store Manager,6,sale,23.19,ORD-739264,CUST-10273,cash,,0.0,
evt-0003245,2026-06-12T17:52:29,EMP-1009,Ravi Demir,Returns Desk,6,sale,27.73,ORD-881731,CUST-10328,card,,0.0,
evt-0003268,2026-06-12T17:54:07,EMP-1009,Ravi Demir,Returns Desk,6,sale,14.63,ORD-430967,CUST-10102,card,,0.0,
evt-0003096,2026-06-12T17:55:28,EMP-1001,Cora Duarte,Cashier,6,sale,24.89,ORD-549546,CUST-10081,card,,0.0,
evt-0003092,2026-06-12T18:00:53,EMP-1001,Cora Duarte,Cashier,6,sale,13.81,ORD-667507,CUST-10149,card,,0.0,
evt-0003253,2026-06-12T18:04:43,EMP-1009,Ravi Demir,Returns Desk,6,sale,19.45,ORD-620424,CUST-10007,cash,,0.0,
evt-0003330,2026-06-12T18:10:23,EMP-1014,Mei Demir,Shift Supervisor,6,sale,8.14,ORD-961366,CUST-10267,card,,0.0,
evt-0003262,2026-06-12T18:15:04,EMP-1009,Ravi Demir,Returns Desk,6,sale,50.14,ORD-521452,CUST-10359,cash,,0.0,
evt-0003346,2026-06-12T18:17:22,EMP-1014,Mei Demir,Shift Supervisor,6,refund,44.3,ORD-234243,CUST-10245,cash,evt-0003331,0.0,
evt-0003386,2026-06-12T18:21:48,EMP-1019,Kwame Whitfield,Store Manager,6,sale,15.58,ORD-624670,CUST-10166,card,,0.0,
evt-0003294,2026-06-12T18:23:01,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,34.01,ORD-134283,CUST-10237,card,,0.0,
evt-0003300,2026-06-12T18:32:44,EMP-1010,Yusuf Duarte,Returns Desk,6,refund,53.58,ORD-147339,CUST-10159,card,evt-0003288,0.0,
evt-0003292,2026-06-12T18:34:28,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,26.05,ORD-170136,CUST-10136,card,,0.0,
evt-0003335,2026-06-12T18:39:38,EMP-1014,Mei Demir,Shift Supervisor,6,sale,39.92,ORD-822115,CUST-10208,wallet,,0.0,
evt-0003251,2026-06-12T18:52:34,EMP-1009,Ravi Demir,Returns Desk,6,sale,30.43,ORD-954668,CUST-10360,card,,0.0,
evt-0003276,2026-06-12T19:13:19,EMP-1009,Ravi Demir,Returns Desk,6,refund,27.73,ORD-657002,CUST-10328,card,evt-0003245,0.0,
evt-0003289,2026-06-12T19:30:27,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,56.62,ORD-834301,CUST-10290,cash,,0.0,
evt-0003250,2026-06-12T19:37:02,EMP-1009,Ravi Demir,Returns Desk,6,sale,14.8,ORD-791815,CUST-10090,card,,0.0,
evt-0003333,2026-06-12T19:38:20,EMP-1014,Mei Demir,Shift Supervisor,6,sale,23.57,ORD-465001,CUST-10061,wallet,,0.0,
evt-0003272,2026-06-12T19:42:46,EMP-1009,Ravi Demir,Returns Desk,6,sale,58.79,ORD-395382,CUST-10329,wallet,,0.0,
evt-0003295,2026-06-12T19:44:29,EMP-1010,Yusuf Duarte,Returns Desk,6,sale,13.66,ORD-484151,CUST-10186,card,,0.0,
evt-0003278,2026-06-12T19:46:22,EMP-1009,Ravi Demir,Returns Desk,6,refund,6.74,ORD-358352,CUST-10108,card,evt-0003266,0.0,
evt-0003252,2026-06-12T20:05:01,EMP-1009,Ravi Demir,Returns Desk,6,sale,7.94,ORD-978783,CUST-10089,card,,0.0,
evt-0003271,2026-06-12T20:05:53,EMP-1009,Ravi Demir,Returns Desk,6,sale,9.57,ORD-328951,CUST-10287,card,,0.0,
evt-0003242,2026-06-12T20:09:10,EMP-1009,Ravi Demir,Returns Desk,6,sale,25.17,ORD-690327,CUST-10299,card,,0.0,
evt-0003603,2026-06-13T07:16:51,EMP-1014,Mei Demir,Shift Supervisor,6,discount,12.42,ORD-798116,CUST-10294,card,,8.1,
evt-0003588,2026-06-13T07:35:09,EMP-1014,Mei Demir,Shift Supervisor,6,sale,46.52,ORD-764200,CUST-10293,card,,0.0,
evt-0003606,2026-06-13T07:44:38,EMP-1014,Mei Demir,Shift Supervisor,6,manual_override,13.35,ORD-206299,,card,,0.0,price override
evt-0003596,2026-06-13T08:03:48,EMP-1014,Mei Demir,Shift Supervisor,6,sale,46.13,ORD-553574,CUST-10189,card,,0.0,
evt-0003589,2026-06-13T08:22:13,EMP-1014,Mei Demir,Shift Supervisor,6,sale,16.13,ORD-438784,CUST-10002,card,,0.0,
evt-0003534,2026-06-13T08:26:59,EMP-1005,Idris Nair,Cashier,6,discount,18.99,ORD-770135,CUST-10003,card,,13.4,
evt-0003527,2026-06-13T08:29:01,EMP-1005,Idris Nair,Cashier,6,sale,24.79,ORD-857211,CUST-10028,card,,0.0,
evt-0003641,2026-06-13T08:34:53,EMP-1019,Kwame Whitfield,Store Manager,6,sale,17.85,ORD-712945,CUST-10157,card,,0.0,
evt-0003610,2026-06-13T08:46:13,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,16.28,ORD-388632,CUST-10233,card,,0.0,
evt-0003509,2026-06-13T08:56:16,EMP-1005,Idris Nair,Cashier,6,sale,18.08,ORD-227331,CUST-10150,card,,0.0,
evt-0003608,2026-06-13T09:00:19,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,26.55,ORD-580172,CUST-10353,card,,0.0,
evt-0003507,2026-06-13T09:00:37,EMP-1005,Idris Nair,Cashier,6,sale,27.89,ORD-159566,CUST-10060,card,,0.0,
evt-0003585,2026-06-13T09:01:45,EMP-1014,Mei Demir,Shift Supervisor,6,sale,37.17,ORD-653207,CUST-10228,card,,0.0,
evt-0003649,2026-06-13T09:06:34,EMP-1019,Kwame Whitfield,Store Manager,6,discount,43.12,ORD-342929,CUST-10346,card,,13.3,
evt-0003505,2026-06-13T09:14:56,EMP-1005,Idris Nair,Cashier,6,sale,15.5,ORD-459466,CUST-10063,card,,0.0,
evt-0003584,2026-06-13T09:18:01,EMP-1014,Mei Demir,Shift Supervisor,6,sale,81.08,ORD-648477,CUST-10352,card,,0.0,
evt-0003515,2026-06-13T09:18:46,EMP-1005,Idris Nair,Cashier,6,sale,59.89,ORD-763406,CUST-10187,wallet,,0.0,
evt-0003598,2026-06-13T09:21:01,EMP-1014,Mei Demir,Shift Supervisor,6,sale,39.03,ORD-800797,CUST-10186,card,,0.0,
evt-0003632,2026-06-13T09:25:11,EMP-1017,Idris Adeyemi,Store Manager,6,sale,28.35,ORD-879856,CUST-10182,cash,,0.0,
evt-0003647,2026-06-13T09:25:58,EMP-1019,Kwame Whitfield,Store Manager,6,refund,16.25,ORD-149567,CUST-10336,card,evt-0003640,0.0,
evt-0003487,2026-06-13T09:29:27,EMP-1004,Kwame Novak,Cashier,6,sale,43.96,ORD-643922,CUST-10234,cash,,0.0,
evt-0003572,2026-06-13T09:35:06,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,53.76,ORD-933525,CUST-10128,card,,0.0,
evt-0003620,2026-06-13T09:36:27,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,56.46,ORD-790594,CUST-10190,card,,0.0,
evt-0003655,2026-06-13T09:36:34,EMP-1020,Ravi Farah,Store Manager,6,sale,32.32,ORD-519747,CUST-10269,card,,0.0,
evt-0003650,2026-06-13T09:38:10,EMP-1019,Kwame Whitfield,Store Manager,6,discount,19.35,ORD-963348,CUST-10236,card,,12.6,
evt-0003516,2026-06-13T09:40:02,EMP-1005,Idris Nair,Cashier,6,sale,21.61,ORD-173805,CUST-10394,cash,,0.0,
evt-0003521,2026-06-13T09:42:27,EMP-1005,Idris Nair,Cashier,6,sale,66.69,ORD-419027,CUST-10197,card,,0.0,
evt-0003615,2026-06-13T09:42:52,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,28.19,ORD-492839,CUST-10268,card,,0.0,
evt-0003599,2026-06-13T09:47:36,EMP-1014,Mei Demir,Shift Supervisor,6,sale,20.39,ORD-239466,CUST-10107,wallet,,0.0,
evt-0003643,2026-06-13T09:49:28,EMP-1019,Kwame Whitfield,Store Manager,6,sale,21.63,ORD-225119,CUST-10344,card,,0.0,
evt-0003579,2026-06-13T09:52:00,EMP-1013,Mei Ricci,Shift Supervisor,6,discount,104.29,ORD-451395,CUST-10174,card,,3.2,
evt-0003607,2026-06-13T09:55:28,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,19.48,ORD-454877,CUST-10059,card,,0.0,
evt-0003590,2026-06-13T09:57:42,EMP-1014,Mei Demir,Shift Supervisor,6,sale,14.65,ORD-964550,CUST-10125,cash,,0.0,
evt-0003496,2026-06-13T10:01:34,EMP-1004,Kwame Novak,Cashier,6,refund,39.65,ORD-381529,CUST-10329,cash,evt-0003490,0.0,
evt-0003532,2026-06-13T10:04:30,EMP-1005,Idris Nair,Cashier,6,refund,21.61,ORD-193854,CUST-10394,card,evt-0003516,0.0,
evt-0003514,2026-06-13T10:05:52,EMP-1005,Idris Nair,Cashier,6,sale,13.43,ORD-681343,CUST-10279,cash,,0.0,
evt-0003520,2026-06-13T10:06:54,EMP-1005,Idris Nair,Cashier,6,sale,10.74,ORD-779478,CUST-10181,cash,,0.0,
evt-0003652,2026-06-13T10:08:20,EMP-1020,Ravi Farah,Store Manager,6,sale,24.56,ORD-919351,CUST-10379,cash,,0.0,
evt-0003629,2026-06-13T10:09:29,EMP-1017,Idris Adeyemi,Store Manager,6,sale,27.01,ORD-497820,CUST-10367,card,,0.0,
evt-0003490,2026-06-13T10:09:47,EMP-1004,Kwame Novak,Cashier,6,sale,39.65,ORD-935905,CUST-10329,card,,0.0,
evt-0003587,2026-06-13T10:18:00,EMP-1014,Mei Demir,Shift Supervisor,6,sale,34.05,ORD-173296,CUST-10161,card,,0.0,
evt-0003621,2026-06-13T10:24:12,EMP-1015,Anders Ricci,Shift Supervisor,6,sale,22.3,ORD-419848,CUST-10187,card,,0.0,
evt-0003525,2026-06-13T10:30:34,EMP-1005,Idris Nair,Cashier,6,sale,54.48,ORD-161141,CUST-10255,card,,0.0,
evt-0003499,2026-06-13T10:31:17,EMP-1005,Idris Nair,Cashier,6,sale,18.04,ORD-819874,CUST-10241,card,,0.0,
evt-0003512,2026-06-13T10:31:53,EMP-1005,Idris Nair,Cashier,6,sale,45.32,ORD-680509,CUST-10351,cash,,0.0,
evt-0003500,2026-06-13T10:37:29,EMP-1005,Idris Nair,Cashier,6,sale,26.16,ORD-371485,CUST-10155,card,,0.0,
evt-0003481,2026-06-13T10:37:36,EMP-1004,Kwame Novak,Cashier,6,sale,26.88,ORD-685670,CUST-10272,wallet,,0.0,
evt-0003531,2026-06-13T10:40:12,EMP-1005,Idris Nair,Cashier,6,sale,35.74,ORD-586762,CUST-10388,card,,0.0,
evt-0003639,2026-06-13T10:41:05,EMP-1017,Idris Adeyemi,Store Manager,6,manual_override,29.58,ORD-542798,,card,,0.0,price override
evt-0003504,2026-06-13T10:43:34,EMP-1005,Idris Nair,Cashier,6,sale,22.27,ORD-407620,CUST-10263,card,,0.0,
evt-0003488,2026-06-13T10:56:03,EMP-1004,Kwame Novak,Cashier,6,sale,50.3,ORD-793247,CUST-10137,card,,0.0,
evt-0003479,2026-06-13T10:58:04,EMP-1004,Kwame Novak,Cashier,6,sale,49.36,ORD-376173,CUST-10157,card,,0.0,
evt-0003569,2026-06-13T10:58:41,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,33.51,ORD-960300,CUST-10284,card,,0.0,
evt-0003495,2026-06-13T11:02:13,EMP-1004,Kwame Novak,Cashier,6,refund,16.85,ORD-265969,CUST-10390,card,evt-0003478,0.0,
evt-0003636,2026-06-13T11:02:59,EMP-1017,Idris Adeyemi,Store Manager,6,discount,14.89,ORD-326727,CUST-10238,card,,13.6,
evt-0003567,2026-06-13T11:03:09,EMP-1013,Mei Ricci,Shift Supervisor,6,sale,41.3,ORD-432011,CUST-10189,card,,0.0,
evt-0003640,2026-06-13T11:06:12,EMP-1019,Kwame Whitfield,Store Manager,6,sale,16.25,ORD-203319,CUST-10336,wallet,,0.0,
evt-0003586,2026-06-13T11:06:55,EMP-1014,Mei Demir,Shift Supervisor,6,sale,12.48,ORD-396231,CUST-10020,wallet,,0.0,
evt-0003518,2026-06-13T11:18:06,EMP-1005,Idris Nair,Cashier,6,sale,51.27,ORD-541973,CUST-10079,card,,0.0,
evt-0003653,2026-06-13T11:18:19,EMP-1020,Ravi Farah,Store Manager,6,sale,38.96,ORD-694115,CUST-10201,card,,0.0,
evt-0003530,2026-06-13T11:20:36,EMP-1005,Idris Nair,Cashier,6,sale,29.58,ORD-754933,CUST-10080,wallet,,0.0,
evt-0003483,2026-06-13T11:25:06,EMP-1004,Kwame Novak,Cashier,6,sale,96.63,ORD-253877,CUST-10394,card,,0.0,
