event_id,timestamp,employee_id,employee_name,role,store_id,action_type,amount,order_id,customer_ref,payment_method,original_txn_id,discount_pct,note
evt-0015552,2026-06-02T10:02:34,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,35.8,ORD-332169,CUST-10167,card,,0.0,
evt-0015296,2026-06-02T10:04:41,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,93.44,ORD-386503,CUST-10388,card,,0.0,
evt-0015245,2026-06-02T10:06:07,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,51.92,ORD-741801,CUST-10347,cash,,0.0,
evt-0015166,2026-06-02T10:07:16,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,17.41,ORD-902951,CUST-10076,card,,0.0,
evt-0015541,2026-06-02T10:10:28,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,33.65,ORD-633005,CUST-10294,card,,0.0,
evt-0015372,2026-06-02T10:13:58,EMP-1008,Kwame Chan,Returns Desk,STORE-A,sale,12.68,ORD-389774,CUST-10368,cash,,0.0,
evt-0015222,2026-06-02T10:15:41,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,26.16,ORD-759316,CUST-10342,cash,,0.0,
evt-0015619,2026-06-02T10:18:54,EMP-1018,Lucia Barros,Store Manager,STORE-A,sale,6.61,ORD-517591,CUST-10239,card,,0.0,
evt-0015355,2026-06-02T10:19:51,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,71.82,ORD-732315,CUST-10137,cash,,0.0,
evt-0015618,2026-06-02T10:20:45,EMP-1017,Leila Ferrari,Store Manager,STORE-A,manual_override,20.01,ORD-942754,,card,,0.0,price override
evt-0015179,2026-06-02T10:22:42,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,29.55,ORD-773268,CUST-10181,cash,,0.0,
evt-0015529,2026-06-02T10:25:11,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,41.5,ORD-491211,CUST-10318,card,,0.0,
evt-0015500,2026-06-02T10:26:16,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,13.17,ORD-355555,CUST-10110,card,,0.0,
evt-0015615,2026-06-02T10:26:47,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,25.89,ORD-409726,CUST-10292,card,,0.0,
evt-0015515,2026-06-02T10:26:49,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,discount,56.29,ORD-419263,CUST-10164,card,,8.3,
evt-0015291,2026-06-02T10:29:04,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,21.62,ORD-363634,CUST-10220,card,,0.0,
evt-0015632,2026-06-02T10:29:44,EMP-1019,Priya Byrne,Store Manager,STORE-A,sale,17.0,ORD-202866,CUST-10297,card,,0.0,
evt-0015502,2026-06-02T10:30:07,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,6.62,ORD-986966,CUST-10230,card,,0.0,
evt-0015231,2026-06-02T10:30:33,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,17.17,ORD-754809,CUST-10159,card,,0.0,
evt-0015194,2026-06-02T10:30:52,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,17.8,ORD-500315,CUST-10023,cash,,0.0,
evt-0015178,2026-06-02T10:31:59,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,74.68,ORD-811729,CUST-10104,cash,,0.0,
evt-0015209,2026-06-02T10:35:22,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,29.82,ORD-261734,CUST-10050,wallet,,0.0,
evt-0015239,2026-06-02T10:35:41,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,7.01,ORD-298056,CUST-10029,card,,0.0,
evt-0015642,2026-06-02T10:37:20,EMP-1019,Priya Byrne,Store Manager,STORE-A,sale,42.5,ORD-984481,CUST-10092,card,,0.0,
evt-0015247,2026-06-02T10:37:53,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,51.44,ORD-261809,CUST-10155,cash,,0.0,
evt-0015369,2026-06-02T10:38:42,EMP-1008,Kwame Chan,Returns Desk,STORE-A,sale,29.53,ORD-119840,CUST-10335,card,,0.0,
evt-0015501,2026-06-02T10:38:49,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,51.15,ORD-931408,CUST-10157,cash,,0.0,
evt-0015363,2026-06-02T10:39:55,EMP-1008,Kwame Chan,Returns Desk,STORE-A,sale,10.72,ORD-733673,CUST-10005,card,,0.0,
evt-0015289,2026-06-02T10:42:35,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,65.64,ORD-950744,CUST-10285,card,,0.0,
evt-0015660,2026-06-02T10:43:46,EMP-1020,Idris Klein,Store Manager,STORE-A,discount,4.92,ORD-646175,CUST-10395,card,,13.7,
evt-0015348,2026-06-02T10:44:26,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,13.56,ORD-108992,CUST-10131,cash,,0.0,
evt-0015555,2026-06-02T10:44:49,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,7.52,ORD-123789,CUST-10109,wallet,,0.0,
evt-0015167,2026-06-02T10:45:38,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,10.54,ORD-880308,CUST-10100,card,,0.0,
evt-0015485,2026-06-02T10:47:44,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,80.5,ORD-387198,CUST-10145,cash,,0.0,
evt-0015491,2026-06-02T10:50:32,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,16.95,ORD-265150,CUST-10327,card,,0.0,
evt-0015349,2026-06-02T10:52:18,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,28.83,ORD-605543,CUST-10310,card,,0.0,
evt-0015471,2026-06-02T10:53:52,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,discount,16.1,ORD-202805,CUST-10285,card,,15.0,
evt-0015479,2026-06-02T10:54:23,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,27.74,ORD-455288,CUST-10152,card,,0.0,
evt-0015583,2026-06-02T10:54:41,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,145.48,ORD-607105,CUST-10284,cash,,0.0,
evt-0015659,2026-06-02T10:55:22,EMP-1020,Idris Klein,Store Manager,STORE-A,discount,19.26,ORD-596398,CUST-10337,card,,14.4,
evt-0015631,2026-06-02T10:56:24,EMP-1018,Lucia Barros,Store Manager,STORE-A,manual_override,33.92,ORD-323624,,card,,0.0,price override
evt-0015548,2026-06-02T10:57:16,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,28.8,ORD-888516,CUST-10105,cash,,0.0,
evt-0015530,2026-06-02T10:57:35,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,13.41,ORD-157034,CUST-10041,cash,,0.0,
evt-0015382,2026-06-02T10:58:30,EMP-1008,Kwame Chan,Returns Desk,STORE-A,manual_override,107.88,ORD-445351,,card,,0.0,price override
evt-0015342,2026-06-02T10:59:51,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,10.65,ORD-672933,CUST-10089,cash,,0.0,
evt-0015640,2026-06-02T11:01:31,EMP-1019,Priya Byrne,Store Manager,STORE-A,sale,49.32,ORD-853027,CUST-10152,cash,,0.0,
evt-0015220,2026-06-02T11:04:22,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,13.98,ORD-722369,CUST-10018,card,,0.0,
evt-0015498,2026-06-02T11:04:50,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,32.33,ORD-260794,CUST-10252,card,,0.0,
evt-0015488,2026-06-02T11:05:48,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,20.28,ORD-242275,CUST-10032,card,,0.0,
evt-0015594,2026-06-02T11:08:06,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,44.1,ORD-504730,CUST-10028,wallet,,0.0,
evt-0015627,2026-06-02T11:08:26,EMP-1018,Lucia Barros,Store Manager,STORE-A,sale,19.56,ORD-596314,CUST-10210,card,,0.0,
evt-0015370,2026-06-02T11:09:56,EMP-1008,Kwame Chan,Returns Desk,STORE-A,sale,23.69,ORD-813219,CUST-10162,card,,0.0,
evt-0015236,2026-06-02T11:10:03,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,21.14,ORD-888659,CUST-10070,card,,0.0,
evt-0015465,2026-06-02T11:10:32,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,17.04,ORD-864243,CUST-10211,wallet,,0.0,
evt-0015495,2026-06-02T11:10:47,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,27.54,ORD-135924,CUST-10164,wallet,,0.0,
evt-0015545,2026-06-02T11:10:58,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,25.33,ORD-826524,CUST-10238,card,,0.0,
evt-0015275,2026-06-02T11:11:30,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,sale,41.92,ORD-773222,CUST-10239,card,,0.0,
evt-0015204,2026-06-02T11:11:38,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,28.5,ORD-682303,CUST-10273,card,,0.0,
evt-0015536,2026-06-02T11:11:48,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,17.02,ORD-449005,CUST-10262,card,,0.0,
evt-0015509,2026-06-02T11:12:56,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,refund,54.48,ORD-149448,CUST-10022,card,evt-0015476,0.0,
evt-0015519,2026-06-02T11:15:31,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,manual_override,17.4,ORD-618556,,card,,0.0,price override
evt-0015468,2026-06-02T11:16:06,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,28.72,ORD-951526,CUST-10386,cash,,0.0,
evt-0015216,2026-06-02T11:17:28,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,101.87,ORD-660303,CUST-10135,card,,0.0,
evt-0015227,2026-06-02T11:17:34,EMP-1002,Devin Adeyemi,Cashier,STORE-A,refund,23.5,ORD-478262,CUST-10204,cash,evt-0015210,0.0,
evt-0015609,2026-06-02T11:22:32,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,17.4,ORD-156493,CUST-10009,wallet,,0.0,
evt-0015462,2026-06-02T11:25:46,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,25.25,ORD-441348,CUST-10074,cash,,0.0,
evt-0015454,2026-06-02T11:28:32,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,19.87,ORD-442662,CUST-10012,card,,0.0,
evt-0015601,2026-06-02T11:29:10,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,discount,58.28,ORD-783596,CUST-10097,card,,13.4,
evt-0015264,2026-06-02T11:30:09,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,sale,6.2,ORD-558061,CUST-10338,card,,0.0,
evt-0015255,2026-06-02T11:30:52,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,25.03,ORD-191449,CUST-10371,card,,0.0,
evt-0015651,2026-06-02T11:31:01,EMP-1020,Idris Klein,Store Manager,STORE-A,sale,31.52,ORD-179483,CUST-10312,card,,0.0,
evt-0015473,2026-06-02T11:31:29,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,discount,20.92,ORD-453795,CUST-10141,card,,16.3,
evt-0015543,2026-06-02T11:33:48,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,23.92,ORD-495858,CUST-10068,card,,0.0,
evt-0015309,2026-06-02T11:34:24,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,7.07,ORD-838415,CUST-10010,card,,0.0,
evt-0015527,2026-06-02T11:34:48,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,16.5,ORD-974824,CUST-10224,card,,0.0,
evt-0015329,2026-06-02T11:37:08,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,17.54,ORD-190546,CUST-10299,card,,0.0,
evt-0015534,2026-06-02T11:37:29,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,22.58,ORD-267009,CUST-10095,card,,0.0,
evt-0015223,2026-06-02T11:37:40,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,34.26,ORD-525527,CUST-10055,cash,,0.0,
evt-0015523,2026-06-02T11:38:15,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,23.71,ORD-916302,CUST-10314,card,,0.0,
evt-0015603,2026-06-02T11:41:58,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,discount,13.22,ORD-992294,CUST-10000,card,,8.9,
evt-0015351,2026-06-02T11:42:19,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,26.0,ORD-774610,CUST-10223,card,,0.0,
evt-0015532,2026-06-02T11:42:42,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,40.04,ORD-600244,CUST-10160,cash,,0.0,
evt-0015657,2026-06-02T11:43:31,EMP-1020,Idris Klein,Store Manager,STORE-A,sale,38.13,ORD-663394,CUST-10256,cash,,0.0,
evt-0015294,2026-06-02T11:44:02,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,11.24,ORD-708636,CUST-10005,cash,,0.0,
evt-0015171,2026-06-02T11:44:19,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,25.15,ORD-504696,CUST-10179,wallet,,0.0,
evt-0015503,2026-06-02T11:45:37,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,18.12,ORD-424752,CUST-10146,card,,0.0,
evt-0015173,2026-06-02T11:46:00,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,33.62,ORD-665387,CUST-10181,card,,0.0,
evt-0015434,2026-06-02T11:46:30,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,25.72,ORD-347867,CUST-10390,card,,0.0,
evt-0015611,2026-06-02T11:47:23,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,14.05,ORD-405077,CUST-10117,wallet,,0.0,
evt-0015352,2026-06-02T11:48:14,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,sale,50.73,ORD-857973,CUST-10271,cash,,0.0,
evt-0015312,2026-06-02T11:48:18,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,22.51,ORD-962783,CUST-10268,cash,,0.0,
evt-0015561,2026-06-02T11:49:09,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,refund,49.24,ORD-553164,CUST-10373,cash,,0.0,
evt-0015225,2026-06-02T11:54:13,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,21.33,ORD-984143,CUST-10251,cash,,0.0,
evt-0015507,2026-06-02T11:54:24,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,refund,32.33,ORD-460140,CUST-10252,card,evt-0015498,0.0,
evt-0015187,2026-06-02T11:54:44,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,36.78,ORD-902326,CUST-10380,card,,0.0,
evt-0015613,2026-06-02T11:55:05,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,29.51,ORD-543992,CUST-10196,card,,0.0,
evt-0015305,2026-06-02T11:55:52,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,18.2,ORD-150055,CUST-10288,card,,0.0,
evt-0015324,2026-06-02T11:59:14,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,20.13,ORD-260092,CUST-10351,card,,0.0,
evt-0015193,2026-06-02T11:59:57,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,23.53,ORD-326889,CUST-10222,card,,0.0,
evt-0015237,2026-06-02T12:00:23,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,7.7,ORD-645896,CUST-10310,card,,0.0,
evt-0015195,2026-06-02T12:00:58,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,83.57,ORD-909563,CUST-10262,card,,0.0,
evt-0015490,2026-06-02T12:01:35,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,22.13,ORD-686679,CUST-10096,card,,0.0,
evt-0015626,2026-06-02T12:01:52,EMP-1018,Lucia Barros,Store Manager,STORE-A,sale,19.72,ORD-693267,CUST-10084,card,,0.0,
evt-0015614,2026-06-02T12:01:53,EMP-1017,Leila Ferrari,Store Manager,STORE-A,sale,43.06,ORD-382179,CUST-10145,card,,0.0,
evt-0015470,2026-06-02T12:02:53,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,refund,18.56,ORD-138801,CUST-10313,card,evt-0015455,0.0,
evt-0015455,2026-06-02T12:04:00,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,18.56,ORD-707659,CUST-10313,card,,0.0,
evt-0015365,2026-06-02T12:05:07,EMP-1008,Kwame Chan,Returns Desk,STORE-A,sale,22.89,ORD-194357,CUST-10003,cash,,0.0,
evt-0015175,2026-06-02T12:06:52,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,42.07,ORD-707865,CUST-10217,cash,,0.0,
evt-0015528,2026-06-02T12:07:14,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,100.24,ORD-502913,CUST-10290,card,,0.0,
evt-0015560,2026-06-02T12:08:19,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,refund,28.8,ORD-532852,CUST-10105,cash,evt-0015548,0.0,
evt-0015514,2026-06-02T12:08:37,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,discount,19.2,ORD-824604,CUST-10215,card,,13.8,
evt-0015258,2026-06-02T12:08:53,EMP-1003,Tobias Demir,Cashier,STORE-A,discount,14.81,ORD-468051,CUST-10298,card,,9.9,
evt-0015458,2026-06-02T12:08:56,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,24.72,ORD-652579,CUST-10333,card,,0.0,
evt-0015230,2026-06-02T12:09:11,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,21.4,ORD-920864,CUST-10262,card,,0.0,
evt-0015384,2026-06-02T12:09:25,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,44.67,ORD-577566,CUST-10034,card,,0.0,
evt-0015376,2026-06-02T12:11:57,EMP-1008,Kwame Chan,Returns Desk,STORE-A,sale,17.1,ORD-503359,CUST-10047,card,,0.0,
evt-0015559,2026-06-02T12:15:37,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,refund,56.31,ORD-985373,CUST-10351,cash,evt-0015535,0.0,
evt-0015317,2026-06-02T12:15:44,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,35.78,ORD-886882,CUST-10370,card,,0.0,
evt-0015326,2026-06-02T12:15:48,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,15.75,ORD-503127,CUST-10212,card,,0.0,
evt-0015499,2026-06-02T12:17:39,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,13.4,ORD-582894,CUST-10268,card,,0.0,
evt-0015565,2026-06-02T12:18:59,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,manual_override,7.46,ORD-974398,,card,,0.0,price override
evt-0015269,2026-06-02T12:21:26,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,sale,28.32,ORD-563829,CUST-10150,card,,0.0,
evt-0015435,2026-06-02T12:23:17,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,40.03,ORD-325808,CUST-10100,card,,0.0,
evt-0015206,2026-06-02T12:23:21,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,6.85,ORD-618065,CUST-10180,card,,0.0,
evt-0015271,2026-06-02T12:25:17,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,sale,34.33,ORD-938312,CUST-10134,cash,,0.0,
evt-0015556,2026-06-02T12:25:36,EMP-1014,Fatima Haddad,Shift Supervisor,STORE-A,sale,6.86,ORD-384493,CUST-10045,card,,0.0,
evt-0015333,2026-06-02T12:26:11,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,33.5,ORD-752831,CUST-10050,card,,0.0,
evt-0015217,2026-06-02T12:27:23,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,24.17,ORD-258408,CUST-10149,card,,0.0,
evt-0015447,2026-06-02T12:27:28,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,26.42,ORD-626826,CUST-10291,card,,0.0,
evt-0015460,2026-06-02T12:27:40,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,13.6,ORD-576331,CUST-10152,card,,0.0,
evt-0015588,2026-06-02T12:27:47,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,76.06,ORD-975148,CUST-10378,wallet,,0.0,
evt-0015357,2026-06-02T12:28:23,EMP-1007,Ravi Okonkwo,Returns Desk,STORE-A,refund,37.31,ORD-848933,CUST-10004,card,evt-0015345,0.0,
evt-0015586,2026-06-02T12:31:06,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,60.99,ORD-560022,CUST-10311,card,,0.0,
evt-0015566,2026-06-02T12:31:15,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,8.06,ORD-806060,CUST-10194,cash,,0.0,
evt-0015335,2026-06-02T12:31:38,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,15.12,ORD-993112,CUST-10000,cash,,0.0,
evt-0015472,2026-06-02T12:33:18,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,discount,17.15,ORD-925090,CUST-10332,card,,13.7,
evt-0015510,2026-06-02T12:34:03,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,refund,74.05,ORD-448039,CUST-10182,cash,evt-0015482,0.0,
evt-0015281,2026-06-02T12:36:23,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,refund,26.61,ORD-844189,CUST-10173,cash,evt-0015266,0.0,
evt-0015192,2026-06-02T12:36:36,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,32.97,ORD-843209,CUST-10351,card,,0.0,
evt-0015366,2026-06-02T12:37:42,EMP-1008,Kwame Chan,Returns Desk,STORE-A,sale,46.32,ORD-520641,CUST-10282,card,,0.0,
evt-0015273,2026-06-02T12:38:02,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,sale,31.32,ORD-491366,CUST-10124,card,,0.0,
evt-0015571,2026-06-02T12:39:36,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,43.98,ORD-220679,CUST-10053,card,,0.0,
evt-0015208,2026-06-02T12:40:10,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,69.02,ORD-659037,CUST-10156,cash,,0.0,
evt-0015270,2026-06-02T12:40:35,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,sale,32.4,ORD-884117,CUST-10187,card,,0.0,
evt-0015380,2026-06-02T12:41:39,EMP-1008,Kwame Chan,Returns Desk,STORE-A,refund,32.86,ORD-753430,CUST-10330,cash,evt-0015375,0.0,
evt-0015180,2026-06-02T12:43:13,EMP-1001,Lucia Chan,Cashier,STORE-A,sale,27.62,ORD-306017,CUST-10111,card,,0.0,
evt-0015240,2026-06-02T12:44:28,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,21.45,ORD-517414,CUST-10010,cash,,0.0,
evt-0015385,2026-06-02T12:46:01,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,83.76,ORD-394606,CUST-10303,card,,0.0,
evt-0015584,2026-06-02T12:46:55,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,33.65,ORD-180860,CUST-10369,card,,0.0,
evt-0015299,2026-06-02T12:47:55,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,135.39,ORD-226183,CUST-10033,card,,0.0,
evt-0015252,2026-06-02T12:47:57,EMP-1003,Tobias Demir,Cashier,STORE-A,sale,37.21,ORD-187653,CUST-10012,card,,0.0,
evt-0015388,2026-06-02T12:48:22,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,17.45,ORD-717338,CUST-10074,card,,0.0,
evt-0015415,2026-06-02T12:50:11,EMP-1010,Cora Okonkwo,Returns Desk,STORE-A,sale,28.48,ORD-268080,CUST-10331,card,,0.0,
evt-0015439,2026-06-02T12:50:12,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,26.23,ORD-299162,CUST-10153,card,,0.0,
evt-0015268,2026-06-02T12:50:26,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,sale,36.31,ORD-931671,CUST-10323,cash,,0.0,
evt-0015197,2026-06-02T12:51:08,EMP-1001,Lucia Chan,Cashier,STORE-A,void,9.17,ORD-673958,,card,evt-0015189,0.0,
evt-0015337,2026-06-02T12:51:24,EMP-1006,Cora Barros,Returns Desk,STORE-A,refund,37.75,ORD-390495,CUST-10225,card,evt-0015327,0.0,
evt-0015436,2026-06-02T12:53:52,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,37.92,ORD-405838,CUST-10317,wallet,,0.0,
evt-0015633,2026-06-02T12:54:12,EMP-1019,Priya Byrne,Store Manager,STORE-A,sale,45.28,ORD-808075,CUST-10335,cash,,0.0,
evt-0015325,2026-06-02T12:54:47,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,43.7,ORD-415941,CUST-10293,card,,0.0,
evt-0015290,2026-06-02T12:55:32,EMP-1005,Jonah Voss,Cashier,STORE-A,sale,14.21,ORD-693317,CUST-10071,card,,0.0,
evt-0015457,2026-06-02T12:55:42,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,44.88,ORD-938786,CUST-10007,card,,0.0,
evt-0015392,2026-06-02T12:55:43,EMP-1009,Priya Barros,Returns Desk,STORE-A,sale,29.28,ORD-242163,CUST-10037,card,,0.0,
evt-0015508,2026-06-02T12:57:09,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,refund,24.95,ORD-185934,CUST-10144,cash,evt-0015487,0.0,
evt-0015597,2026-06-02T12:59:11,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,void,19.69,ORD-311243,,card,evt-0015590,0.0,
evt-0015496,2026-06-02T13:00:13,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,sale,29.75,ORD-516156,CUST-10210,card,,0.0,
evt-0015637,2026-06-02T13:02:10,EMP-1019,Priya Byrne,Store Manager,STORE-A,sale,11.28,ORD-879248,CUST-10073,card,,0.0,
evt-0015658,2026-06-02T13:02:43,EMP-1020,Idris Klein,Store Manager,STORE-A,refund,59.66,ORD-711840,CUST-10329,card,evt-0015656,0.0,
evt-0015315,2026-06-02T13:03:30,EMP-1005,Jonah Voss,Cashier,STORE-A,refund,34.05,ORD-489281,CUST-10088,card,evt-0015292,0.0,
evt-0015205,2026-06-02T13:03:38,EMP-1002,Devin Adeyemi,Cashier,STORE-A,sale,104.79,ORD-367713,CUST-10194,cash,,0.0,
evt-0015463,2026-06-02T13:04:39,EMP-1012,Devin Holm,Shift Supervisor,STORE-A,sale,18.79,ORD-986940,CUST-10288,card,,0.0,
evt-0015599,2026-06-02T13:05:17,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,void,21.25,ORD-732798,,card,evt-0015578,0.0,
evt-0015516,2026-06-02T13:05:55,EMP-1013,Ollie Mensah,Shift Supervisor,STORE-A,discount,40.3,ORD-757293,CUST-10112,card,,9.9,
evt-0015284,2026-06-02T13:06:25,EMP-1004,Yusuf Ferrari,Cashier,STORE-A,discount,32.16,ORD-947703,CUST-10039,card,,15.1,
evt-0015595,2026-06-02T13:07:18,EMP-1015,Sam Haddad,Shift Supervisor,STORE-A,sale,67.87,ORD-441982,CUST-10309,card,,0.0,
evt-0015639,2026-06-02T13:08:16,EMP-1019,Priya Byrne,Store Manager,STORE-A,sale,42.36,ORD-277469,CUST-10095,card,,0.0,
evt-0015430,2026-06-02T13:09:17,EMP-1011,Idris Mensah,Shift Supervisor,STORE-A,sale,20.78,ORD-675971,CUST-10251,card,,0.0,
evt-0015331,2026-06-02T13:09:29,EMP-1006,Cora Barros,Returns Desk,STORE-A,sale,32.85,ORD-355977,CUST-10252,card,,0.0,
